symbol,strategy,L,train_net,test_net,train_trades,test_trades,test_MDD,liquidated,funding_paid,all_pass,vol
SNDKUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,261542016.58379
SNDKUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,261542016.58379
SOLUSDT,F_fade,2,0.0,-0.010767059453700822,0,17,0.3782084520542508,False,-3.612695781987395,False,217752152.7261
SOLUSDT,F_fade,3,0.0,-0.061606395433580374,0,17,0.5213397319190988,False,-5.33782609046365,False,217752152.7261
SOLUSDT,F_fade,5,0.0,-1.0,0,9,1.0,True,-5.528672292311076,False,217752152.7261
SOLUSDT,F_flip,2,0.0,-0.25954082472096895,0,6,0.2786515361857663,False,0.463172084789081,False,217752152.7261
SOLUSDT,F_flip,3,0.0,-0.3783546717096141,0,6,0.4021572597675789,False,0.6581795455296235,False,217752152.7261
SOLUSDT,F_flip,5,0.0,-0.5833052467826875,0,6,0.6093252767824066,False,0.9696652226077921,False,217752152.7261
SOXLUSDT,F_fade,2,-0.8148355021150449,-0.37047561605688084,27,5,0.5197036554256717,False,0.3302942367928401,False,153034725.9154
SOXLUSDT,F_fade,3,-0.9357531999681179,-0.5455301551281089,27,5,0.6904831136634245,False,0.46680620635172065,False,153034725.9154
SOXLUSDT,F_fade,5,-1.0,-0.8163302437593676,19,5,0.9002577790848131,False,0.6612203097180659,False,153034725.9154
SOXLUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,153034725.9154
SOXLUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,153034725.9154
SOXLUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,153034725.9154
SOXSUSDT,F_fade,2,-0.6815603548481937,-0.0358747889427673,34,12,0.4461879705872609,False,-1.631489166622438,False,23023486.44554
SOXSUSDT,F_fade,3,-0.8467114470612123,-0.14320855997787652,34,12,0.6155843444079377,False,-1.6130783221450824,False,23023486.44554
SOXSUSDT,F_fade,5,-0.9743206104196671,-0.49406046071394316,34,12,0.8535499090609865,False,-0.3233378292771399,False,23023486.44554
SOXSUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,23023486.44554
SOXSUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,23023486.44554
SOXSUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,23023486.44554
SPYUSDT,F_fade,2,-0.009801300616344988,0.03186678422689293,4,10,0.023182862791903847,False,-4.4179436727403765,False,2027491.1522
SPYUSDT,F_fade,3,-0.014689923547180683,0.0477671734967966,4,10,0.03465919884091573,False,-6.68875300415421,False,2027491.1522
SPYUSDT,F_fade,5,-0.024442550772157956,0.07945983107587473,4,10,0.05737961094773503,False,-11.355778024762067,False,2027491.1522
SPYUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,2027491.1522
SPYUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,2027491.1522
SPYUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,2027491.1522
SQQQUSDT,F_fade,2,-0.09162971856682944,-0.07638988153982018,17,5,0.08314925199387169,False,0.0,False,1112844.4821
SQQQUSDT,F_fade,3,-0.14593969103591442,-0.11354839352420854,17,5,0.12298493160291057,False,0.0,False,1112844.4821
SQQQUSDT,F_fade,5,-0.2656574103927801,-0.18565327250641794,17,5,0.1992029738742227,False,0.0,False,1112844.4821
SQQQUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,1112844.4821
SQQQUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,1112844.4821
SQQQUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,1112844.4821
STXSTOCKUSDT,F_fade,2,-0.1656126801115967,-0.02959971942611317,15,4,0.12596116603301,False,-0.8401380684923071,False,3898051.5098
STXSTOCKUSDT,F_fade,3,-0.25027262205940526,-0.047793939184165635,15,4,0.18432969692811196,False,-1.1940493179513756,False,3898051.5098
STXSTOCKUSDT,F_fade,5,-0.4151397698390733,-0.09028714627246515,15,4,0.29228133801775824,False,-1.7798848278837864,False,3898051.5098
STXSTOCKUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,3898051.5098
STXSTOCKUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,3898051.5098
STXSTOCKUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,3898051.5098
SUIUSDT,F_fade,2,0.0,-0.47323772573073,0,43,0.5044318235296663,False,-2.020477076740638,False,26581157.61696
SUIUSDT,F_fade,3,0.0,-0.6472573254557024,0,43,0.6771682579149607,False,-2.4242374853647033,False,26581157.61696
SUIUSDT,F_fade,5,0.0,-0.8662675000873135,0,43,0.8834966743153725,False,-2.5905462044830228,False,26581157.61696
SUIUSDT,F_flip,2,0.0,0.3026245707542812,0,7,0.3638419341469564,False,-1.4365489832188434,False,26581157.61696
SUIUSDT,F_flip,3,0.0,0.39263834813805065,0,7,0.5023566953408651,False,-2.148764769975433,False,26581157.61696
SUIUSDT,F_flip,5,0.0,-1.0,0,0,1.0,True,-0.034666451666909036,False,26581157.61696
SYNUSDT,F_fade,2,0.0,1.4050988411677579,0,193,0.8022218255473821,False,-93.44897942947901,False,2485839.43307
SYNUSDT,F_fade,3,0.0,-1.0,0,168,1.0,True,-103.88185907259357,False,2485839.43307
SYNUSDT,F_fade,5,0.0,-1.0,0,164,1.0,True,-29.970244685439667,False,2485839.43307
SYNUSDT,F_flip,2,0.0,-0.7577944105356964,0,6,0.8811428680007363,False,-0.6533984850733183,False,2485839.43307
SYNUSDT,F_flip,3,0.0,-1.0,0,0,1.0,True,-0.25834591612259644,False,2485839.43307
SYNUSDT,F_flip,5,0.0,-1.0,0,0,1.0,True,-0.4226545767119315,False,2485839.43307
TACUSDT,F_fade,2,0.0,-1.0,0,6,1.0,True,-0.8729634668987066,False,1775725.53984
TACUSDT,F_fade,3,0.0,-1.0,0,6,1.0,True,-0.4021516676307749,False,1775725.53984
TACUSDT,F_fade,5,0.0,-1.0,0,6,1.0,True,-0.32364605580631345,False,1775725.53984
TACUSDT,F_flip,2,0.0,0.1393342517563141,0,1,0.15789923933416872,False,-0.25264219328905374,False,1775725.53984
TACUSDT,F_flip,3,0.0,0.1942543665445562,0,1,0.23181480395485732,False,-0.412730899645955,False,1775725.53984
TACUSDT,F_flip,5,0.0,0.2664518168510783,0,1,0.36902254967540726,False,-0.8041234274653016,False,1775725.53984
TAOUSDT,F_fade,2,0.0,0.0550370552396906,0,172,0.4222477300016252,False,-4.896334208586007,False,13041330.78223
TAOUSDT,F_fade,3,0.0,-0.024972737487570784,0,172,0.5826174947019297,False,-7.337754166275144,False,13041330.78223
TAOUSDT,F_fade,5,0.0,-0.3258374305493026,0,172,0.8034465496414605,False,-11.249589316023807,False,13041330.78223
TAOUSDT,F_flip,2,0.0,-0.16930493196230578,0,14,0.2961678386303971,False,-0.8767856794722312,False,13041330.78223
TAOUSDT,F_flip,3,0.0,-0.27600596442994674,0,14,0.41740933388099966,False,-1.1569246034843181,False,13041330.78223
TAOUSDT,F_flip,5,0.0,-0.49827251335817246,0,14,0.6131288134556836,False,-1.4071340391791933,False,13041330.78223
TIAUSDT,F_fade,2,0.0,-0.8636491372993301,0,193,0.8746791779257829,False,-1.8584632237387726,False,5196718.858
TIAUSDT,F_fade,3,0.0,-0.9587587627587816,0,193,0.963610798386766,False,-1.9286399277045707,False,5196718.858
TIAUSDT,F_fade,5,0.0,-0.9974868763019513,0,193,0.9979509660836715,False,-1.836454244331934,False,5196718.858
TIAUSDT,F_flip,2,0.0,-0.33102747414407463,0,14,0.5600973509144184,False,-0.16395033812852366,False,5196718.858
TIAUSDT,F_flip,3,0.0,-0.4872133878395456,0,14,0.7167812163146297,False,-0.2449547794121853,False,5196718.858
TIAUSDT,F_flip,5,0.0,-0.7366975024104158,0,14,0.8897932831759803,False,-0.3783801698040229,False,5196718.858
TLMUSDT,F_fade,2,0.0,-1.0,0,207,1.0,True,-3.474476050941496,False,1317909.496223
TLMUSDT,F_fade,3,0.0,-1.0,0,207,1.0,True,-4.2800956518380975,False,1317909.496223
TLMUSDT,F_fade,5,0.0,-1.0,0,207,1.0,True,-4.358513327395755,False,1317909.496223
TLMUSDT,F_flip,2,0.0,-0.9451499100409575,0,5,0.9666586079617515,False,3.179057987451028,False,1317909.496223
TLMUSDT,F_flip,3,0.0,-1.0,0,2,1.0,True,-0.19976400870423647,False,1317909.496223
TLMUSDT,F_flip,5,0.0,-1.0,0,2,1.0,True,-0.42269112980591583,False,1317909.496223
TQQQUSDT,F_fade,2,-0.18639902665758745,-0.04877769643004226,17,7,0.11476476348920006,False,-0.33388996885529326,False,1251144.0967
TQQQUSDT,F_fade,3,-0.27444125262577856,-0.08010837282019434,17,7,0.1681275523727327,False,-0.4997163913489947,False,1251144.0967
TQQQUSDT,F_fade,5,-0.43620142964987807,-0.1531955139954856,17,7,0.2672917370241187,False,-0.8183681144603328,False,1251144.0967
TQQQUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,1251144.0967
TQQQUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,1251144.0967
TQQQUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,1251144.0967
TRIAUSDT,F_fade,2,0.1873593889219587,-0.8038158324179246,4,148,0.8627729873009071,False,-3.192172932007716,False,1396424.739644
TRIAUSDT,F_fade,3,0.2541180511193468,-0.9465256020073514,4,148,0.9623023883123958,False,-3.9070447122051726,False,1396424.739644
TRIAUSDT,F_fade,5,0.31325882315520537,-1.0,4,117,1.0,True,-4.227362591907889,False,1396424.739644
TRIAUSDT,F_flip,2,0.0,1.3041086298477151,0,5,0.2835188653874816,False,-0.7853071773565409,False,1396424.739644
TRIAUSDT,F_flip,3,0.0,2.0621099880380904,0,5,0.39907148190433517,False,-1.2397200740521717,False,1396424.739644
TRIAUSDT,F_flip,5,0.0,3.211995045382211,0,5,0.5860783850098324,False,-2.095069279844694,False,1396424.739644
TRUMPUSDT,F_fade,2,0.0,-0.37365677801087693,0,64,0.5558807026822029,False,-12.692592248617016,False,9982621.095
TRUMPUSDT,F_fade,3,0.0,-0.557648300801299,0,64,0.724212952419762,False,-17.98531780599149,False,9982621.095
TRUMPUSDT,F_fade,5,0.0,-0.8250207483114032,0,64,0.9080256766352633,False,-25.83521146019334,False,9982621.095
TRUMPUSDT,F_flip,2,0.0,0.05645734204501229,0,13,0.36158126392946077,False,-1.4238456592810642,False,9982621.095
TRUMPUSDT,F_flip,3,0.0,0.03900862353190049,0,13,0.5012441480912523,False,-1.9549438909211085,False,9982621.095
TRUMPUSDT,F_flip,5,0.0,-0.08020846203576337,0,13,0.7096486442292261,False,-2.503355619734311,False,9982621.095
TRXUSDT,F_fade,2,0.0,-0.37185104319929696,0,28,0.4077404450243505,False,-8.320034198420386,False,2459325.88938
TRXUSDT,F_fade,3,0.0,-0.5070141421283922,0,28,0.5482525085409188,False,-10.223629466640482,False,2459325.88938
TRXUSDT,F_fade,5,0.0,-0.7023031617439613,0,28,0.7418738479005491,False,-11.519253002250023,False,2459325.88938
TRXUSDT,F_flip,2,0.0,0.08097895749281081,0,6,0.08686044627454792,False,-0.8504156877944805,False,2459325.88938
TRXUSDT,F_flip,3,0.0,0.11721880899266601,0,6,0.1299005546756421,False,-1.2484347309748898,False,2459325.88938
TRXUSDT,F_flip,5,0.0,0.17879080682824222,0,6,0.2148353891245801,False,-1.9734815156574892,False,2459325.88938
TSLAUSDT,F_fade,2,0.0,-0.06460526069423544,0,13,0.11405288285520343,False,-6.601796002855361,False,5347413.6659
TSLAUSDT,F_fade,3,0.0,-0.09836258753595128,0,13,0.16841311093061684,False,-9.803886615512756,False,5347413.6659
TSLAUSDT,F_fade,5,0.0,-0.16822461201189098,0,13,0.2716986918851836,False,-15.973348213936513,False,5347413.6659
TSLAUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,5347413.6659
TSLAUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,5347413.6659
TSLAUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,5347413.6659
TSMUSDT,F_fade,2,-0.008966758861257418,-0.060843438651371984,8,7,0.10359873381588813,False,-1.6065523961624626,False,7118522.843
TSMUSDT,F_fade,3,-0.018710254773846247,-0.09126537881418528,8,7,0.15195796597616207,False,-2.4116851230525556,False,7118522.843
TSMUSDT,F_fade,5,-0.048297392069975076,-0.1517890634711948,8,7,0.24217958168058873,False,-4.023495458482543,False,7118522.843
TSMUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,7118522.843
TSMUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,7118522.843
TSMUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,7118522.843
TUSDT,F_fade,2,0.0,0.32670760124938747,0,225,0.4217284368595171,False,-131.65765873538746,False,2269078.31152
TUSDT,F_fade,3,0.0,0.2930648919183112,0,225,0.5781327185273291,False,-198.56398468046808,False,2269078.31152
TUSDT,F_fade,5,0.0,-0.11436040812517245,0,225,0.7935139690092968,False,-270.44526160141805,False,2269078.31152
TUSDT,F_flip,2,0.0,0.27328225111930116,0,7,0.17246236483875954,False,-0.6323775119034665,False,2269078.31152
TUSDT,F_flip,3,0.0,0.4061112699542524,0,7,0.25097813246973266,False,-1.0192978829393444,False,2269078.31152
TUSDT,F_flip,5,0.0,0.644067025188382,0,7,0.39297890979516625,False,-1.9780541162463003,False,2269078.31152
UBUSDT,F_fade,2,0.0,-0.8065714913354372,0,48,0.9536404009323132,False,-2.4745171143522184,False,4484240.02937
UBUSDT,F_fade,3,0.0,-1.0,0,0,1.0,True,0.0,False,4484240.02937
UBUSDT,F_fade,5,0.0,-1.0,0,0,1.0,True,0.0,False,4484240.02937
UBUSDT,F_flip,2,0.0,-1.0,0,0,1.0,True,0.0746767080342437,False,4484240.02937
UBUSDT,F_flip,3,0.0,-1.0,0,0,1.0,True,0.08380540545988978,False,4484240.02937
UBUSDT,F_flip,5,0.0,-1.0,0,0,1.0,True,0.0,False,4484240.02937
UNIUSDT,F_fade,2,0.0,0.35554701144008183,0,82,0.4088991948731444,False,-3.1022569886568463,False,11324737.784
UNIUSDT,F_fade,3,0.0,0.4094841424805167,0,82,0.5489988456508519,False,-4.680408298375835,False,11324737.784
UNIUSDT,F_fade,5,0.0,0.21746764990823175,0,82,0.741641825706078,False,-7.183933651195844,False,11324737.784
UNIUSDT,F_flip,2,0.0,-0.0404047368506516,0,6,0.24467680875541875,False,-0.9172475141587252,False,11324737.784
UNIUSDT,F_flip,3,0.0,-0.09566509124608402,0,6,0.3491632146460162,False,-1.308586998149649,False,11324737.784
UNIUSDT,F_flip,5,0.0,-0.2581103860715097,0,6,0.5258696922557987,False,-1.8577846998249978,False,11324737.784
USELESSUSDT,F_fade,2,0.0,-0.46317418423695145,0,45,0.5843576239622184,False,-9.411368757890916,False,1981801.82347
USELESSUSDT,F_fade,3,0.0,-0.6535336629551367,0,45,0.7504073151388552,False,-10.541026095485366,False,1981801.82347
USELESSUSDT,F_fade,5,0.0,-1.0,0,31,1.0,True,-6.417112532740925,False,1981801.82347
USELESSUSDT,F_flip,2,0.0,-0.03202435900709022,0,1,0.07182194918897478,False,-0.19556306129621667,False,1981801.82347
USELESSUSDT,F_flip,3,0.0,-0.0492813658209752,0,1,0.10653265233016873,False,-0.2881727511302645,False,1981801.82347
USELESSUSDT,F_flip,5,0.0,-0.086074115860035,0,1,0.1735736048905313,False,-0.4624450868894491,False,1981801.82347
USUSDT,F_fade,2,0.0,-0.9659703762483648,0,49,0.9690419028889474,False,-5.372949829388371,False,36208748.615491
USUSDT,F_fade,3,0.0,-1.0,0,27,1.0,True,-4.667591980632379,False,36208748.615491
USUSDT,F_fade,5,0.0,-1.0,0,19,1.0,True,-2.0864118568154555,False,36208748.615491
USUSDT,F_flip,2,0.0,0.18143253495745637,0,1,0.21476707160293984,False,0.0149569285368304,False,36208748.615491
USUSDT,F_flip,3,0.0,0.24455296259598458,0,1,0.3109559535658043,False,0.027701102431539087,False,36208748.615491
USUSDT,F_flip,5,0.0,0.29506343650872413,0,1,0.4818749931043659,False,0.06067485794847503,False,36208748.615491
VANAUSDT,F_fade,2,0.0,-0.6085991825276127,0,207,0.6565425947367554,False,-7.420125951722731,False,1131214.154
VANAUSDT,F_fade,3,0.0,-0.7835114853081275,0,207,0.8201204358114461,False,-6.825878977609571,False,1131214.154
VANAUSDT,F_fade,5,0.0,-0.9484605697351642,0,207,0.9608062741245024,False,-4.105679009242862,False,1131214.154
VANAUSDT,F_flip,2,0.0,-0.06811362302930701,0,15,0.32175846312920753,False,7.592437153090675,False,1131214.154
VANAUSDT,F_flip,3,0.0,-0.143114408590728,0,15,0.4565695108311917,False,10.811021319213435,False,1131214.154
VANAUSDT,F_flip,5,0.0,-0.3450990571821406,0,15,0.6709852146951552,False,14.80148973685085,False,1131214.154
VANRYUSDT,F_fade,2,0.0,-0.5090944839705669,0,217,0.570723991707279,False,-52.58343833488685,False,2246647.277558
VANRYUSDT,F_fade,3,0.0,-0.7626653646933857,0,217,0.7999296798655362,False,-49.27337540241995,False,2246647.277558
VANRYUSDT,F_fade,5,0.0,-1.0,0,214,1.0,True,-5.993785546980187,False,2246647.277558
VANRYUSDT,F_flip,2,0.0,-0.25805614880169625,0,3,0.36406596253858703,False,11.774843498923106,False,2246647.277558
VANRYUSDT,F_flip,3,0.0,-0.38718348847033623,0,3,0.5106773525620183,False,14.92301917457252,False,2246647.277558
VANRYUSDT,F_flip,5,0.0,-1.0,0,2,1.0,True,8.669948029905068,False,2246647.277558
VELVETUSDT,F_fade,2,0.0,-1.0,0,46,1.0,True,-5.5800470788811225,False,5261826.10054
VELVETUSDT,F_fade,3,0.0,-1.0,0,46,1.0,True,-8.371043272568873,False,5261826.10054
VELVETUSDT,F_fade,5,0.0,-1.0,0,36,1.0,True,-13.253210986644946,False,5261826.10054
VELVETUSDT,F_flip,2,0.0,-1.0,0,0,1.0,True,-0.0951812323067243,False,5261826.10054
VELVETUSDT,F_flip,3,0.0,-1.0,0,0,1.0,True,-0.03780046898599336,False,5261826.10054
VELVETUSDT,F_flip,5,0.0,-1.0,0,0,1.0,True,-0.054834587371354916,False,5261826.10054
VIRTUALUSDT,F_fade,2,0.0,-0.32389658590304815,0,116,0.5352332831776196,False,-3.9470498617491607,False,7014498.342
VIRTUALUSDT,F_fade,3,0.0,-0.5234130468474828,0,116,0.716118952928084,False,-4.84520746548969,False,7014498.342
VIRTUALUSDT,F_fade,5,0.0,-1.0,0,92,1.0,True,-3.6046072696515825,False,7014498.342
VIRTUALUSDT,F_flip,2,0.0,-0.43874042888409304,0,14,0.4808900948972734,False,-0.2010313502316236,False,7014498.342
VIRTUALUSDT,F_flip,3,0.0,-0.6073001383657826,0,14,0.6481539703743243,False,-0.2562154543720331,False,7014498.342
VIRTUALUSDT,F_flip,5,0.0,-0.8329148166673808,0,14,0.8592078544642134,False,-0.29695912401601443,False,7014498.342
VVVUSDT,F_fade,2,0.0,0.13836130841908956,0,115,0.615598176801087,False,-15.300789358180397,False,1552369.51972
VVVUSDT,F_fade,3,0.0,-0.16257927233154934,0,115,0.8017176350283084,False,-16.330614516025285,False,1552369.51972
VVVUSDT,F_fade,5,0.0,-0.7981610338540003,0,115,0.9651046811512167,False,-11.697187208236201,False,1552369.51972
VVVUSDT,F_flip,2,0.0,-0.7936148981874499,0,15,0.8049641823878572,False,-0.16778665389570177,False,1552369.51972
VVVUSDT,F_flip,3,0.0,-0.9185328322593986,0,15,0.9249804481080655,False,-0.0546734869837489,False,1552369.51972
VVVUSDT,F_flip,5,0.0,-1.0,0,4,1.0,True,0.2842370303273243,False,1552369.51972
WIFUSDT,F_fade,2,0.0,-0.6529391509051639,0,197,0.7241323985713596,False,-4.686984703480802,False,2893127.80315
WIFUSDT,F_fade,3,0.0,-0.8213787692593697,0,197,0.8716993001081799,False,-5.724310065808006,False,2893127.80315
WIFUSDT,F_fade,5,0.0,-0.9639445471955276,0,197,0.9782840484892142,False,-6.449812423547442,False,2893127.80315
WIFUSDT,F_flip,2,0.0,0.2123227228575857,0,13,0.2149501866549436,False,0.41072215929346045,False,2893127.80315
WIFUSDT,F_flip,3,0.0,0.2505894692147199,0,13,0.3069436442063551,False,0.5889832258809711,False,2893127.80315
WIFUSDT,F_flip,5,0.0,0.16764550428779867,0,13,0.4639245371883006,False,0.8646771272439061,False,2893127.80315
WLDUSDT,F_fade,2,0.0,-1.0,0,8,1.0,True,0.3228627461379666,False,19219765.5577
WLDUSDT,F_fade,3,0.0,-1.0,0,8,1.0,True,0.7531579153802777,False,19219765.5577
WLDUSDT,F_fade,5,0.0,-1.0,0,1,1.0,True,0.9898895856540736,False,19219765.5577
WLDUSDT,F_flip,2,0.0,0.41386432394436845,0,6,0.42745080365422916,False,-2.0914382819972146,False,19219765.5577
WLDUSDT,F_flip,3,0.0,0.4184743775339135,0,6,0.5915085195071593,False,-2.718730007003148,False,19219765.5577
WLDUSDT,F_flip,5,0.0,-0.020893324562053617,0,6,0.8217356383873025,False,-3.2540056654568463,False,19219765.5577
WLFIUSDT,F_fade,2,0.0,-0.46170300316845325,0,176,0.6121844505830928,False,-3.9758097437909012,False,2286809.09161
WLFIUSDT,F_fade,3,0.0,-0.6448870373175475,0,176,0.7790542708301716,False,-4.887187960157456,False,2286809.09161
WLFIUSDT,F_fade,5,0.0,-0.8761030766914728,0,176,0.9405126962090091,False,-5.416338842081589,False,2286809.09161
WLFIUSDT,F_flip,2,0.0,-0.28230193073560084,0,12,0.4135012652120318,False,-0.08887956112983258,False,2286809.09161
WLFIUSDT,F_flip,3,0.0,-0.413434837595655,0,12,0.5638332841742973,False,-0.10059947209820744,False,2286809.09161
WLFIUSDT,F_flip,5,0.0,-0.6353157587440801,0,12,0.772595513595541,False,-0.08681055744137209,False,2286809.09161
XAGUSDT,F_fade,2,-0.020433077686569545,0.22275924781530043,3,15,0.1742315157965324,False,-9.444883512749055,False,77274120.0246
XAGUSDT,F_fade,3,-0.0309825473137878,0.31580167468069087,3,15,0.2525896598071504,False,-14.393206925011544,False,77274120.0246
XAGUSDT,F_fade,5,-0.052702663955928375,0.44266905464016104,3,15,0.394299510695752,False,-24.434301611625088,False,77274120.0246
XAGUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,77274120.0246
XAGUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,77274120.0246
XAGUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,77274120.0246
XAUTUSDT,F_fade,2,0.0,-0.29337195937013294,0,84,0.338763101432656,False,-2.7129771191155534,False,13492364.9877
XAUTUSDT,F_fade,3,0.0,-0.40964376893136856,0,84,0.46526053594719574,False,-3.779041253279293,False,13492364.9877
XAUTUSDT,F_fade,5,0.0,-0.5930131943777781,0,84,0.6541534178093535,False,-5.488453008144472,False,13492364.9877
XAUTUSDT,F_flip,2,0.0,-0.21385535698154223,0,19,0.22816352852557287,False,-1.0700383690128756,False,13492364.9877
XAUTUSDT,F_flip,3,0.0,-0.3056652670715496,0,19,0.3244448160372583,False,-1.4960441762194578,False,13492364.9877
XAUTUSDT,F_flip,5,0.0,-0.46261701690635015,0,19,0.4863953979768295,False,-2.1599784610043407,False,13492364.9877
XAUUSDT,F_fade,2,0.0,0.01197077529269297,0,42,0.09829490932143992,False,-3.668220956961963,False,85806382.366
XAUUSDT,F_fade,3,0.0,0.013985945188413895,0,42,0.14454994525547593,False,-5.414280580832786,False,85806382.366
XAUUSDT,F_fade,5,0.0,0.010010007191425085,0,42,0.23148737051197932,False,-8.721220572697115,False,85806382.366
XAUUSDT,F_flip,2,-0.004431722542062033,0.0373452239478127,1,1,0.00893022672404542,False,-0.12235599255291676,False,85806382.366
XAUUSDT,F_flip,3,-0.006734872085756516,0.056366053699450136,1,1,0.013373532465326798,False,-0.18532125585987336,False,85806382.366
XAUUSDT,F_flip,5,-0.011513549553121005,0.09511015264560152,1,1,0.022216678305103987,False,-0.31489425687536304,False,85806382.366
XLMUSDT,F_fade,2,0.0,-0.6182296185028816,0,58,0.6453453328358882,False,-1.7410399442254134,False,17315230.59809
XLMUSDT,F_fade,3,0.0,-0.7985700185661443,0,58,0.8193054572934518,False,-1.8992084799174533,False,17315230.59809
XLMUSDT,F_fade,5,0.0,-0.9598506481120368,0,58,0.9662919690741363,False,-1.744860327208963,False,17315230.59809
XLMUSDT,F_flip,2,0.0,0.732687104801651,0,6,0.15400928366081945,False,-0.0657865078844909,False,17315230.59809
XLMUSDT,F_flip,3,0.0,1.1886864681191458,0,6,0.22463990776456866,False,-0.20692423068654903,False,17315230.59809
XLMUSDT,F_flip,5,0.0,2.2215172260224785,0,6,0.3538134533622729,False,-0.915134273386703,False,17315230.59809
XMRUSDT,F_fade,2,0.0,-0.19690120794786903,0,12,0.3567191370519637,False,-3.492592020660411,False,2884870.227
XMRUSDT,F_fade,3,0.0,-0.31630896224080984,0,12,0.4966484244124558,False,-4.902850223927199,False,2884870.227
XMRUSDT,F_fade,5,0.0,-0.5542287636717687,0,12,0.7086500320023057,False,-6.9312307816790755,False,2884870.227
XMRUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,2884870.227
XMRUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,2884870.227
XMRUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,2884870.227
XPINUSDT,F_fade,2,0.0,-0.3119451119621699,0,16,0.35093485308880923,False,-12.943045176577016,False,1560986.1822972
XPINUSDT,F_fade,3,0.0,-0.47290594267214625,0,16,0.5168259635926045,False,-17.05201943591368,False,1560986.1822972
XPINUSDT,F_fade,5,0.0,-0.7378932805825466,0,16,0.772901020478987,False,-20.779871132323315,False,1560986.1822972
XPINUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,1560986.1822972
XPINUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,1560986.1822972
XPINUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,1560986.1822972
XPLUSDT,F_fade,2,0.0,-0.7447646778119097,0,150,0.7896380963180141,False,-3.365792259010799,False,4211575.87266
XPLUSDT,F_fade,3,0.0,-0.9004823201377986,0,150,0.9238926234151559,False,-4.178370258948932,False,4211575.87266
XPLUSDT,F_fade,5,0.0,-1.0,0,126,1.0,True,-4.826361143945337,False,4211575.87266
XPLUSDT,F_flip,2,0.0,-0.07331158229417234,0,15,0.5654777739708642,False,0.5741090466925177,False,4211575.87266
XPLUSDT,F_flip,3,0.0,-0.1920593595155493,0,15,0.7274412701532759,False,0.9466666700606501,False,4211575.87266
XPLUSDT,F_flip,5,0.0,-0.5008984543431383,0,15,0.9040308251527425,False,1.7213480680007491,False,4211575.87266
XPTUSDT,F_fade,2,0.06408135845091567,-0.05142812248483186,7,15,0.11782827327652512,False,-4.663672584130818,False,1598063.03322
XPTUSDT,F_fade,3,0.09533698037986693,-0.08163209684792017,7,15,0.17234187465100836,False,-6.825534959907068,False,1598063.03322
XPTUSDT,F_fade,5,0.15576576262057884,-0.14937983759353135,7,15,0.2731025869826914,False,-10.77188084490544,False,1598063.03322
XPTUSDT,F_flip,2,-0.009355557635475797,0.0,1,0,0.0,False,0.0,False,1598063.03322
XPTUSDT,F_flip,3,-0.01458007959406904,0.0,1,0,0.0,False,0.0,False,1598063.03322
XPTUSDT,F_flip,5,-0.026096094009026682,0.0,1,0,0.0,False,0.0,False,1598063.03322
XRPUSDT,F_fade,2,0.0,0.3592900551781981,0,32,0.1851223901042498,False,-2.381738660861402,False,109966685.4575
